Contact Angle  Base Radius
#File:  22 1000
91.4860643819  2.26771014038
74.6972896565  2.64940255948
82.1713079311  2.50627040704
80.7287124239  2.52445914663
78.4260148804  2.57359588439
79.1627539621  2.54968848211
77.7321341458  2.58846888133
80.6797223288  2.52934905086
81.3673174957  2.52376875726
83.2421607246  2.48624963538
81.2368409154  2.53024522812
85.1984282501  2.45022771213
76.6561866763  2.60577097395
78.0544835946  2.58398422105
82.0726344468  2.5091620086
83.3921980788  2.49018991164
83.9906887166  2.47067657207
84.132280962  2.46616481388
82.2283912737  2.50676066754
85.7554996253  2.4403671537
82.6523877472  2.49818146818
83.3656644696  2.48556944169
84.4257966053  2.46682587642
83.8251100834  2.48267521073
82.3355529799  2.50112978852
79.379111209  2.5493636589
78.3231746138  2.56882092819
77.7208032122  2.56682451545
79.5820009372  2.56031970453
74.9181166793  2.642498015
72.8854833681  2.6844910636
75.2568213548  2.64651871138
80.6840443965  2.53426557523
83.3172823713  2.49233874814
84.1005183681  2.47166119113
84.11234794  2.46379169309
85.0779045836  2.44498274513
84.83269591  2.44916284227
84.4754982549  2.46249715958
82.7627663884  2.49392514153
78.0989277453  2.57641778741
78.7381494662  2.56379526733
75.8026947406  2.61954893289
74.2006453019  2.66009965858
78.0135192479  2.57251027486
79.4460807264  2.54249352334
80.5012791021  2.5335842184
75.7513145071  2.63140514282
79.7332413763  2.55725277438
85.0943974966  2.45393617108
81.744689696  2.51655038983
82.67755585  2.50366549447
84.5244612091  2.460124836
84.4850083234  2.460092985
83.7434885829  2.477039978
81.9936231679  2.5161555628
82.8868597324  2.50127581334
82.8585496881  2.4881587462
84.1166484671  2.46780071951
81.1835830525  2.5236683994
85.1283951701  2.4495272377
83.8174973442  2.48691495032
85.2104678035  2.45479020185
84.439876563  2.46908062679
83.8556199628  2.47348068272
84.0798540269  2.47646948588
82.0792513525  2.51468903838
85.0507349058  2.45155940994
83.3713940638  2.49007150707
84.3391010146  2.4675184264
84.001376424  2.46481600295
83.4034227327  2.49117035877
82.0015996807  2.5194952715
84.2635839224  2.46598128988
84.4581192419  2.46955430813
83.5580802102  2.48075172747
84.3400828464  2.46444961126
82.4655858176  2.49997275488
84.753425822  2.45420450126
84.3964244519  2.47063153193
84.3444213254  2.46046626279
83.3919916758  2.4887550929
80.3047790499  2.53217728893
82.0207502836  2.51087501926
82.1420246937  2.49889296891
83.3040001146  2.48046522364
83.6161505505  2.47569160208
82.2462204643  2.50105598621
76.5556362939  2.61211803945
78.2221451866  2.57983533191
84.1613885955  2.46453800009
83.6295209715  2.47456272442
83.5015392282  2.48476461988
85.5989534439  2.44589206857
82.836244639  2.49528984138
84.2344827258  2.46976637932
80.8572067495  2.5350700236
80.8511014307  2.52698896139
78.3232822852  2.57712211135
79.2210807991  2.55291069456
77.6751645967  2.58379957824
77.0960861436  2.60272668793
80.8279310585  2.5205826947
80.5436940891  2.52716045005
80.3244761746  2.52785810138
81.0709771533  2.5142243569
82.7143839196  2.49997419368
82.2069015016  2.50246765876
84.9962573123  2.44938391176
84.3101091293  2.47023589546
85.3582759047  2.44555079796
84.2560086755  2.46327858603
83.9168607195  2.47597286105
83.2829828219  2.48232937679
85.4264797484  2.44897596421
84.6146952064  2.46219193265
83.4930798086  2.47761968074
80.0911787677  2.53679758592
79.9580329876  2.54597263784
80.6434997954  2.53508123601
82.3550625809  2.49896133125
78.9988809597  2.56272073691
79.7687378872  2.53022544688
78.3458514292  2.57272475364
82.1020298261  2.50925286221
78.7526952767  2.57333858894
77.4120385073  2.58935376088
79.8546043687  2.54431437283
79.5543400076  2.54020743888
77.473874637  2.59247506751
78.5376772326  2.57749939598
77.102187106  2.59313554079
79.8846059228  2.5484026736
79.522668109  2.55375893647
76.4530126749  2.6085582131
79.9509483006  2.53587063019
78.4056693168  2.55446059017
78.9697038907  2.56888822337
82.7643052875  2.48199994478
83.2506029304  2.48509009894
84.7132004335  2.45704287435
84.6959599967  2.45898853547
82.9400294151  2.49841769882
84.9589319017  2.45219096067
84.4454856613  2.46760251566
82.7729091486  2.49148962906
82.2905651922  2.51019583979
83.460861201  2.48099966444
85.233626882  2.44475820161
82.9550364416  2.4993828621
82.6760030818  2.49800100831
82.9508180985  2.49920892832
85.3381174112  2.44981624678
83.1299928168  2.49623120584
84.3202221819  2.46235634629
84.4230351586  2.45566502631
85.2109491647  2.44078301248
83.9604827147  2.469802347
81.5098809002  2.52373932741
82.5084403059  2.49639373493
82.5719090197  2.50135360225
84.1424484118  2.47157639812
86.6985070544  2.42513610285
81.696659351  2.5145859866
79.0544984215  2.5613212777
79.7587953132  2.53841852513
77.5334690623  2.58682399951
74.7192363835  2.64810688707
73.3637029703  2.67133225176
74.3847413794  2.64490048738
76.6257834422  2.60636066664
76.5400524007  2.60604285853
77.0484823377  2.58754510835
79.705312059  2.5460283447
78.7506131874  2.56236206754
77.9643315526  2.57426699864
77.7074870851  2.58672639676
80.7770286681  2.52412145494
84.2165415191  2.46575555123
84.5080018888  2.45961872428
82.516593993  2.50010777019
82.9070555277  2.49542535989
82.8755222685  2.4929888184
83.8917219226  2.46924822703
85.4893470721  2.44181316607
81.9724925855  2.50782990318
83.9146932403  2.47002040877
80.2274998075  2.53845427022
75.5085076362  2.6288986544
76.7635167268  2.60910616005
76.2598058296  2.60281269539
73.4843812795  2.66580562702
75.4534833954  2.62276220437
81.4274560122  2.51563681483
81.4186125832  2.51426980036
81.7819867239  2.50928007747
78.7351147845  2.56698269205
79.1834373463  2.55494117183
79.2317142383  2.55422200499
78.5942677537  2.57656276034
75.4660775041  2.6308170099
76.0495275873  2.61426188245
80.0661806964  2.54122265768
83.3767184488  2.47794895651
83.2275389716  2.487162081
85.3516958141  2.44251514057
82.8067894883  2.50283287656
84.9432052838  2.45163498207
83.9572119959  2.4674787553
81.5595817806  2.51701818918
79.7748468185  2.55608618925
79.4565777474  2.5588711938
76.7138172812  2.60902407548
77.1836390727  2.59736772161
82.2774233302  2.5045211525
82.1354164885  2.51314298522
82.4997147347  2.49527662622
83.3971710834  2.48135881435
84.2003752454  2.46420109434
81.9925829041  2.50957209882
83.060792075  2.48751481638
81.6723711523  2.51651483715
85.1585584938  2.44993507513
84.0668206428  2.47149273174
83.4316671423  2.48611985974
85.20237086  2.45207847583
80.665154706  2.53754051616
81.2882845124  2.51298403093
84.2729161856  2.46060082073
83.1086228888  2.48782238679
83.4530489331  2.4846320759
83.7941777705  2.46724146656
83.7328432039  2.47660112878
82.6580255111  2.49343896555
83.7515147965  2.47489800699
82.9361037445  2.48677703319
84.6184462877  2.45725030966
84.2668348203  2.46828093828
79.7519944649  2.55714092312
82.602534033  2.50166388629
82.8885599795  2.49245665827
85.8074730962  2.43665457912
84.0559024986  2.47439260524
83.9773235566  2.4733393313
85.6543620765  2.43816511488
85.1050212329  2.44344979707
84.6957560156  2.46468413359
84.2269194041  2.46876998251
84.3922008038  2.46004038759
84.0557418338  2.46916032221
82.8666959168  2.48551237198
82.1037356599  2.50733784619
81.8749032851  2.5138116227
82.7009282264  2.49927100154
84.7605014668  2.46054678568
84.5733935587  2.46648095084
85.0058595775  2.45038885096
82.8624712302  2.49418303668
82.7689530618  2.49660565033
82.3466797524  2.50071427417
82.8705240932  2.49915811197
82.7342239841  2.4949632852
81.102353797  2.51928420769
79.9066713801  2.54886505814
81.5749291876  2.50772169545
81.6813037508  2.51470329523
85.7019084285  2.43772931872
84.3122287214  2.45814756117
80.2475125232  2.54127398924
78.1189777153  2.57460094766
80.0587502603  2.53150257217
81.9973113615  2.50438854909
81.3667657169  2.50817168575
83.8069839953  2.47683416746
82.9761317366  2.48538372594
81.6604716805  2.50867450584
82.1521215768  2.5006602943
82.9425524891  2.48097422721
85.159713698  2.44563360911
84.4022447899  2.46794482888
85.0627121694  2.446978993
84.0200084067  2.47287525264
80.013426362  2.53713447565
82.1957689867  2.4946671688
81.2901833441  2.52428210736
78.5627853775  2.57131188402
80.4622780449  2.5308665742
80.2792452971  2.53257349196
74.9051784985  2.64314916955
79.8601662166  2.5430197034
79.9137343204  2.53559730554
86.089896681  2.4282213489
84.1550420241  2.47375688672
83.7900469466  2.47028097208
82.4641764564  2.5025489207
82.3488309068  2.50330453386
80.1276839305  2.54236514045
82.752803072  2.49499623636
84.1688847707  2.46672805857
79.7160453939  2.55178822827
85.7838427662  2.43539253174
81.4918640902  2.52077353473
81.6115672609  2.5159176598
85.186201626  2.43606660984
84.4780758907  2.46046648082
85.1111951325  2.44247036138
83.1168694317  2.49111916264
82.3354987284  2.50355104298
81.0023194494  2.52413193587
82.6293825848  2.48883170035
84.4831583619  2.45387989311
86.1097599738  2.42219757693
85.343736  2.43915641307
86.13341292  2.42907671017
79.4364828238  2.55236213254
84.2542166286  2.45950413205
84.2372776032  2.46698836753
80.2715359412  2.53984808953
79.7300438223  2.54727305168
79.294262537  2.55684526387
79.3587355064  2.5437505335
78.9712327846  2.55204394123
79.5915065551  2.54286071452
82.2255112076  2.49657699154
84.5972000755  2.45158919518
83.7022749922  2.47199741591
80.5623608622  2.52699237697
82.845983761  2.47910237905
82.3468542816  2.50387194931
84.3626928738  2.45565635096
84.0092554189  2.462337332
84.1616751249  2.46611797637
80.6851942571  2.5330805939
81.6288762288  2.50386993761
82.6418412393  2.49786324339
82.2375112192  2.50131946297
84.9063303804  2.44395115847
84.1653131854  2.46367047257
81.9292132167  2.50106688767
82.7248961273  2.48953602938
85.3309137456  2.43293855258
83.821065651  2.46937266768
78.1772006471  2.57406320105
80.8062121303  2.5327354338
83.6458167489  2.48406243433
82.9371943621  2.48138770649
83.614234189  2.47306793556
82.4380249357  2.50623172704
83.0172053784  2.48942647589
84.1852439433  2.46029777049
83.029381535  2.48427496985
83.1537281631  2.47391335275
84.3634655512  2.45921034771
83.8771544389  2.47728699763
