Contact Angle  Base Radius
#File:  0 1000
122.870979891  1.68437431849
124.003074941  1.66477503779
120.082326855  1.75962472191
120.316216803  1.75173758263
120.334373686  1.75202977686
121.346760293  1.73273046853
122.50785765  1.70061868912
121.682839817  1.72375940468
119.348988001  1.77568186627
122.254846648  1.7074982853
121.756747338  1.71690101093
123.02555187  1.67646074865
120.126842288  1.75669633572
120.92651296  1.73323915726
119.310857138  1.77709448918
122.65128372  1.69475495993
122.513901256  1.70184313385
120.636289441  1.74817280453
120.595403875  1.7481634448
124.057087174  1.66178383543
120.421345436  1.75299641343
120.001480244  1.76191820635
123.900325488  1.66625351986
119.475477771  1.77446705765
121.301830087  1.7293480078
122.527917626  1.69809232513
120.700327901  1.74345791423
120.40250256  1.75551860495
121.463511252  1.72881610735
121.646963186  1.72231407255
121.197824247  1.73406016178
121.519711117  1.72426602755
122.884140704  1.6873247376
121.237675906  1.7341473392
119.427585919  1.76822393116
121.88684367  1.71253487052
122.884261341  1.69365000273
124.10078183  1.66615118194
120.839153152  1.73968545496
124.469451684  1.65640635642
120.687792063  1.74592532243
119.291759864  1.77637537221
123.194843465  1.68754507211
122.053454983  1.71135074527
124.687948183  1.64217899058
121.195205452  1.73161338978
120.952102655  1.73543700973
123.337574672  1.68276791364
120.263020196  1.75595904205
119.557914862  1.77595613737
122.33572306  1.70676893053
120.829065942  1.74407987809
119.844061307  1.76257764397
120.110045552  1.76220218845
122.188154077  1.71070202904
122.479370309  1.70044873331
122.542529509  1.69962118921
122.743179918  1.69144022088
121.757253903  1.72216148
124.217752868  1.65463424611
121.761827398  1.71757259053
121.629385507  1.72558237819
120.250442231  1.75467310687
123.922711759  1.66934994307
120.987368425  1.73819372041
123.512526888  1.67787535957
119.779239152  1.76342754427
119.758366423  1.76860241142
121.875959338  1.71493124816
122.61335796  1.70050119021
120.51056378  1.74714486871
123.461059268  1.67610723706
123.891483466  1.66692307288
119.588849846  1.76946801385
122.312929951  1.70534440171
122.102189356  1.70826395024
122.478721006  1.70171728236
120.501773574  1.7503472073
124.12794908  1.66703967566
124.720114356  1.6515524588
120.252278985  1.75461864264
122.330282629  1.6985228306
120.635735123  1.74511574281
124.175601337  1.65799565752
122.117667015  1.71130691639
123.008020692  1.6907413659
123.857655091  1.66637098585
119.655539557  1.76696092074
121.050573426  1.73384811678
123.378577833  1.68146355765
121.948034262  1.71342141325
118.43949596  1.79699070131
122.796054647  1.69326802776
122.339386533  1.70459523422
123.815254262  1.66863665615
125.210553436  1.63935412623
123.717175076  1.67413235524
121.085253731  1.7344508031
122.120556186  1.71306986728
120.353408106  1.75110507242
120.192707302  1.7591535954
121.289986285  1.73299991737
121.048319294  1.73633885029
121.873837352  1.70846719988
120.087434633  1.75506602954
119.724693224  1.76983379638
122.460811677  1.70544128333
124.701695169  1.64396725686
123.304933151  1.67955387203
122.01113491  1.71184270022
121.819898523  1.71812905124
119.244374554  1.77788826817
120.091558643  1.76166405362
122.123044338  1.70917233166
122.945514474  1.69002096169
119.9258916  1.76186249163
121.151474885  1.73331715908
123.486513545  1.67649770069
121.497559266  1.72632705781
119.936654254  1.76166005128
121.015225104  1.73738627175
121.285774937  1.73142925642
122.389949635  1.70369421555
122.49653375  1.70458257357
121.140147502  1.73158529394
124.979306712  1.6426857767
120.650469342  1.74447909461
120.732773797  1.74168579449
119.328785942  1.77644366478
122.865133136  1.69305500234
122.33150572  1.70076502132
123.742791406  1.67340730554
119.095626446  1.77947239998
122.003816286  1.71521276025
119.991968802  1.76003850871
126.21544893  1.61505422304
121.581940372  1.72609724125
123.900893977  1.67134855181
121.314081553  1.73204200312
118.801765648  1.79165805799
121.490031523  1.72748136782
119.62406477  1.77235924747
121.374726317  1.72706625079
120.840755824  1.74122445314
125.493544252  1.63167386344
121.140468111  1.73070043485
119.981881739  1.75520159795
121.098551211  1.73468483862
123.633840009  1.67246159011
118.556350576  1.78641123833
120.47252093  1.74395231394
122.637737676  1.69411956319
122.243389571  1.70911756372
122.177891155  1.71204521647
122.11410709  1.71133567815
121.051766103  1.73633863027
122.439637444  1.7029563677
122.561059046  1.69492217395
122.949339046  1.68601714866
124.046927064  1.66493599337
125.744940099  1.62282039307
120.01085072  1.76293819299
125.05090084  1.64115130362
125.185254118  1.6374747443
125.43905352  1.63178070653
118.796194824  1.79096939879
122.832191474  1.693876887
122.79318572  1.69400437136
120.579931726  1.74441583084
122.351916187  1.70436118383
120.549128973  1.74761836626
121.63603741  1.72285745745
120.959429785  1.73977390171
122.246662968  1.70689240867
123.554013873  1.68054705603
120.551439441  1.74841751438
120.195749114  1.75581165211
123.432508274  1.67882144589
120.850056831  1.7402162309
121.13615446  1.73440556861
121.976539215  1.71523006872
121.037126571  1.73871545335
120.886717831  1.73830054443
122.673793743  1.69497776416
121.115858956  1.73216927723
118.884429265  1.78975932105
119.433032461  1.77419193701
120.685108294  1.74283831195
124.217348964  1.65856785313
120.803116161  1.74004002834
119.341860937  1.77541575948
122.739246678  1.69583933473
123.415391804  1.67710939982
120.902036961  1.74048848648
120.814135878  1.74022743196
119.50351036  1.77216546204
121.64299537  1.72556708563
122.34541142  1.70179665755
121.784489702  1.71933695361
120.555746239  1.7496487121
119.849654196  1.76323738215
121.925759391  1.71724953264
122.02721176  1.71515916621
123.094247899  1.68913759176
124.239676921  1.65973861819
120.147664768  1.75450377538
120.945354189  1.74033325788
118.395093459  1.80041037824
121.005398262  1.74192912701
122.500516927  1.69980782466
120.443868817  1.74715290888
119.244106517  1.77745931694
119.217740302  1.77472311416
121.972268372  1.71049386132
121.374088653  1.73172274496
121.151644244  1.73477961015
120.085088656  1.76178129273
119.175769683  1.78143991542
122.349449915  1.70339409626
119.803668185  1.76553946915
121.010968965  1.73768369931
122.779609877  1.69984766166
125.284632698  1.63436243811
123.600506299  1.67491371934
120.076148574  1.75636335764
121.937713543  1.70501731057
123.611405034  1.67370904697
118.780920583  1.78516317698
125.685908448  1.62242092913
120.893576811  1.73785422857
122.418296403  1.70281952569
124.090669821  1.66377462377
122.415273752  1.70138186435
121.021134267  1.73314441703
119.002448086  1.78467409545
121.479747168  1.72587431835
122.05815754  1.71420324579
123.892289998  1.67115781887
122.054635875  1.71585378015
123.161729534  1.68280179407
122.989367003  1.68768167039
123.42617527  1.67405415492
121.939294635  1.71297857393
121.357513093  1.72868349531
123.971505019  1.66578285093
121.234803578  1.73306604074
121.487522622  1.72994239546
123.228085088  1.68770715252
123.465813533  1.68095567512
118.869544989  1.7871534917
121.489350838  1.72694596921
124.206281092  1.66009457729
120.410494015  1.75134498441
125.223208798  1.63942557668
121.531707056  1.72785259378
119.470097527  1.77064940488
118.987797179  1.78203851908
119.587211604  1.76980636368
118.946908962  1.78298462893
123.434734155  1.68303054236
120.615374124  1.75095293686
122.723780926  1.69609473131
121.361177845  1.73042753192
122.821931507  1.6925824451
121.994546466  1.71453704114
123.352120275  1.67746525084
121.466043616  1.72205314356
121.9841478  1.71374884274
121.030432956  1.73638391654
123.211664177  1.68174653664
122.025719936  1.71044923808
122.706704804  1.6938229557
120.057951231  1.75853949396
122.93083843  1.6938473701
122.073119672  1.71420327079
121.066219362  1.73651998961
123.174040013  1.68403206513
120.117895029  1.75779549949
121.547999683  1.72259809513
121.881734304  1.71523013863
122.452320493  1.70668775378
123.804824589  1.67028356697
117.599183536  1.81783029384
121.371374035  1.73136415224
121.749695861  1.72232896483
120.054389579  1.75265672143
121.93380111  1.71283511331
123.201749502  1.68670535963
121.84228114  1.71541008392
122.749608784  1.69859313543
121.688016236  1.7218093569
120.467136055  1.74975048336
120.252051948  1.75429544702
122.051447661  1.71320215912
119.59745257  1.76959760144
122.982625197  1.6899871893
119.848073254  1.76287302029
121.635790059  1.72567553401
122.000494623  1.71580239605
121.499377941  1.71921636213
119.796027478  1.76583460427
119.658830579  1.76764558307
124.389442351  1.65441856508
120.442830298  1.74862810982
124.578700755  1.64838150046
119.066203581  1.78245448648
122.524903338  1.70108303742
123.625714693  1.67298479988
119.814123744  1.76536017736
119.976715233  1.75844989164
123.727543123  1.67088934542
123.408671438  1.67274016756
124.374439951  1.65422499665
120.23134552  1.75524292686
121.94930117  1.71449805565
115.088715655  1.87482150669
119.001423358  1.78792001536
120.258406514  1.75466729217
122.335652469  1.70636071771
121.82354225  1.71894613169
123.459910512  1.67476036566
119.346966755  1.77521710729
120.991842  1.73927050468
124.538021803  1.64960963237
124.902092092  1.64454351592
119.916442681  1.76336919072
122.266980163  1.70527161534
121.639541847  1.72197268982
121.595761067  1.72572642293
123.265880995  1.68276687989
118.978030952  1.78708549756
121.938690926  1.7161135604
122.496209601  1.70507712062
122.184898029  1.71039903647
121.682794245  1.72156561759
119.778968582  1.76486704868
121.810773243  1.71994725506
120.202023432  1.75869590154
120.081520965  1.75751690655
119.938946402  1.76271124157
124.348135742  1.65303176635
121.88420588  1.71217126822
121.622639687  1.71605294026
121.513076547  1.72456373545
120.626587848  1.749793491
122.718013187  1.69618281128
121.553526702  1.72656081279
121.752174969  1.7191934302
119.906637684  1.7658978268
120.319320753  1.75114520368
124.394312508  1.64798710368
121.888510703  1.71346252366
120.987290489  1.74113870818
121.294545504  1.72994580773
118.067860319  1.80414484627
122.34817721  1.70687917353
123.190269751  1.68740933017
123.699873507  1.6709337581
121.666676588  1.725062269
122.197015376  1.70784372253
121.460201558  1.72834398275
121.771967162  1.71758695597
119.257299674  1.77803232232
120.557427443  1.74499496702
122.791723361  1.69356416543
122.772583808  1.69719129468
119.081001246  1.78024724503
122.036114194  1.71355523473
123.622602471  1.67218744274
123.60964526  1.67767695659
119.906376111  1.76431044214
122.649125774  1.69438083125
122.6351087  1.69917386833
122.989614022  1.69148880965
122.271262766  1.70637277665
119.481909343  1.7725447127
121.444884905  1.73064735776
121.134629639  1.73608749537
121.028171572  1.73966924031
119.582623067  1.77084582624
121.072681918  1.73306298794
119.969799546  1.76375438011
122.393375665  1.7069071282
125.79285237  1.6205637109
123.14108381  1.68473556804
121.830523319  1.71811154836
121.612872572  1.72339878316
120.995010093  1.73946070292
120.905321732  1.73968648676
121.422986772  1.72492070397
122.00014016  1.71446482178
120.360033822  1.75813822836
121.992105282  1.71627155381
120.212252018  1.75640034873
119.916688962  1.76462356266
123.873452397  1.66725210939
120.075830109  1.7589414908
122.153551083  1.71000871396
122.007307049  1.71295840037
118.627470677  1.79334660538
#File:  0 2000
133.357499274  1.78458852278
123.016871927  2.12127963236
123.033605216  2.12046712313
123.542390523  2.10358230032
123.332756249  2.10542226632
123.580078794  2.10211170012
122.798714195  2.12619557478
122.522362558  2.13208922298
121.712118477  2.15946319054
123.822288584  2.09605776861
122.475450791  2.13530051116
125.524134729  2.0397932168
124.795892026  2.06510550363
124.006636496  2.08955650153
120.567567901  2.19178197478
118.610796712  2.24765898803
121.73852896  2.15480953618
121.685198174  2.15834171395
125.149287374  2.05743427713
122.513458049  2.13099513501
124.234861523  2.07208826695
124.125275185  2.08495170022
123.510791846  2.10599256458
121.986974525  2.15313886893
125.539978742  2.04537063184
124.470572515  2.07726045606
122.936813761  2.12448176765
123.532320677  2.10319709591
123.111880316  2.1194331349
124.135854649  2.09044163773
122.585987782  2.13256735149
121.68956918  2.15976367637
123.427389536  2.10725267728
125.325895936  2.04228932703
124.774331258  2.06297926227
122.918621571  2.12143770122
121.894077688  2.15014891432
125.073715494  2.06048309131
124.529115587  2.07014775158
123.404759086  2.11092229502
124.141603553  2.08551008881
124.270552209  2.08421841017
123.951839876  2.09509380289
125.667860537  2.03664399565
125.144182009  2.05514784505
125.173358577  2.05547863836
122.703300553  2.13005332664
124.103605094  2.08831209452
123.063191047  2.11799388933
122.943111817  2.12440187782
123.176357633  2.11273000043
123.470598148  2.10685764461
124.286497659  2.07744036116
122.700992836  2.13055757645
123.988341199  2.09249402562
120.983571075  2.18161055532
121.921533258  2.15204484782
124.680680818  2.06968097099
125.176438385  2.05463383873
122.467391106  2.13594336668
124.667199755  2.06959326391
123.523441416  2.10613296289
121.450647142  2.1684737472
121.244552248  2.1752355207
123.963469861  2.09393813658
125.399788161  2.05075835086
124.473376041  2.07932517991
123.555637005  2.09988566245
125.634190617  2.04180666517
124.41252703  2.07618182145
124.882388414  2.06492915292
123.774355194  2.09768965991
126.443237857  2.01541126135
122.514588831  2.13613827718
124.734676134  2.06481095788
122.049141982  2.14927850404
122.554213997  2.13756331044
122.686818695  2.13261695573
122.390720089  2.13881011082
123.975444755  2.08939702521
124.755741673  2.07036956833
121.642307658  2.16556576199
122.161078914  2.14167604831
123.263999177  2.11480937484
121.129274509  2.17735615449
122.722268897  2.12546188157
123.86410459  2.09397526583
122.518459182  2.13812099999
121.658900234  2.15661698706
123.241171532  2.11820150587
124.448023497  2.07944155734
124.697793477  2.0736459092
124.20087953  2.08586335533
121.800882593  2.15571180011
124.830826005  2.06392669424
122.921818538  2.12215420845
121.230480257  2.17326022276
121.505757723  2.16614781375
124.511057559  2.0774546067
122.760952575  2.12778821739
122.880328065  2.12517998871
122.700857357  2.13114473886
123.767082102  2.09876764251
122.254179312  2.14742358263
122.070051836  2.15033982114
120.925364743  2.18381955185
123.823969756  2.09484241186
123.794263224  2.09784596101
123.689908327  2.1041741484
124.463397979  2.07408002104
124.806262763  2.06938417982
126.955175405  2.00128581898
125.63365005  2.04215118199
123.429296071  2.10769343359
122.557396501  2.13289237521
124.689983219  2.06888309706
123.862861731  2.09627739099
121.258190565  2.17363240123
121.693223278  2.16106668557
123.345018831  2.10990938327
124.947948934  2.04830049694
124.093811824  2.08873948234
124.029368592  2.09011607662
125.472074901  2.04750888706
121.738475403  2.15745072498
121.891788339  2.15285447188
124.876102096  2.06742764549
122.612304993  2.12882449053
123.776529626  2.09754371365
122.159235445  2.14444234058
122.916135516  2.12663282663
121.832308637  2.15666575495
122.929039248  2.12269463112
122.232148655  2.14561965462
124.844673212  2.06881204022
125.313564624  2.0509611434
124.578273304  2.07248385828
122.917281255  2.12444873667
123.783399667  2.09873593295
124.411511476  2.076849217
124.200703821  2.07661087523
123.396126461  2.11297950607
123.281919783  2.11387140101
122.376594821  2.14052725853
125.111319257  2.05150525092
124.886136159  2.06196002769
125.529521107  2.04040555838
125.620650947  2.03195825616
122.646087092  2.1228392514
123.419007061  2.10921393667
120.88775205  2.18776600166
122.672353209  2.12879559144
121.720478316  2.15944942863
124.599293699  2.07356238746
122.064496803  2.14988238055
122.54835664  2.13299980856
121.198363758  2.17570932943
125.374065324  2.05258071509
125.8950285  2.03310263573
120.874719563  2.18504773989
122.134436902  2.14384452628
123.409984056  2.10537735921
121.959776158  2.15097067865
124.443907931  2.07736627443
120.421084407  2.2009707829
122.114558448  2.1468708532
122.661672435  2.13467042967
119.978051811  2.21098686113
122.172513164  2.14459461544
122.304808266  2.1432197471
119.178230452  2.23147272744
126.825879148  2.00200321772
121.813472811  2.15294025075
125.632507933  2.04010897376
124.626702391  2.07319068188
125.326812454  2.05250816762
126.524881498  2.01347338697
125.20166491  2.05447232762
123.577560978  2.09927386997
123.913335704  2.09388833536
123.139960227  2.1214832935
124.098374927  2.0834074652
122.722687918  2.12752286473
122.274327378  2.1430270202
123.961218165  2.09328413273
122.878190522  2.12569701945
123.839697564  2.09754857128
123.338610949  2.10887820533
122.780044305  2.12815760191
122.553467991  2.13535020013
123.808457434  2.09830659887
123.866901372  2.08948808183
123.503990483  2.10265895934
123.933916485  2.09118162815
124.134056223  2.0890980903
120.987201047  2.18021741238
122.247973849  2.14117602163
122.815382768  2.12782203851
119.233623484  2.23679296509
123.590297892  2.10581519373
123.632467298  2.10225794899
122.938738613  2.12680114151
