File  Contact Angle  Base Radius
             
g_rad_dmap_37pc_w1000_0.0ns_0.5ns.xvg  81.2843242656  2.64535127968
g_rad_dmap_37pc_w1000_0.5ns_1.0ns.xvg  62.8938361281  3.14833681062
g_rad_dmap_37pc_w1000_1.0ns_1.5ns.xvg  57.7442581777  3.29827781475
g_rad_dmap_37pc_w1000_1.5ns_2.0ns.xvg  59.925938692  3.2279153591
g_rad_dmap_37pc_w1000_2.0ns_2.5ns.xvg  55.4081968353  3.36812955078
g_rad_dmap_37pc_w1000_2.5ns_3.0ns.xvg  57.3037960575  3.32080696405
g_rad_dmap_37pc_w1000_3.0ns_3.5ns.xvg  57.2103551347  3.31921403533
g_rad_dmap_37pc_w1000_3.5ns_4.0ns.xvg  58.4346602034  3.2758986206
g_rad_dmap_37pc_w1000_4.0ns_4.5ns.xvg  63.3021996531  3.1512921236
g_rad_dmap_37pc_w1000_4.5ns_5.0ns.xvg  59.507293485  3.26251670036
g_rad_dmap_37pc_w1000_5.0ns_5.5ns.xvg  57.7241856999  3.30784043893
g_rad_dmap_37pc_w1000_5.5ns_6.0ns.xvg  57.8027572047  3.29490436819
g_rad_dmap_37pc_w1000_6.0ns_6.5ns.xvg  53.9730835371  3.40459567615
g_rad_dmap_37pc_w1000_6.5ns_7.0ns.xvg  55.4696318693  3.36993004749
g_rad_dmap_37pc_w1000_7.0ns_7.5ns.xvg  57.073348949  3.32021516086
g_rad_dmap_37pc_w1000_7.5ns_8.0ns.xvg  56.5546065507  3.33012541274
g_rad_dmap_37pc_w1000_8.0ns_8.5ns.xvg  57.3613228393  3.31734568651
g_rad_dmap_37pc_w1000_8.5ns_9.0ns.xvg  60.7673488417  3.21990825037
g_rad_dmap_37pc_w1000_9.0ns_9.5ns.xvg  56.1543454452  3.34212334563
g_rad_dmap_37pc_w1000_9.5ns_10.0ns.xvg  55.9681836342  3.34596303384
g_rad_dmap_37pc_w1000_10.0ns_10.5ns.xvg  55.2869400031  3.37635481691
g_rad_dmap_37pc_w1000_10.5ns_11.0ns.xvg  54.768612889  3.38532421651
g_rad_dmap_37pc_w1000_11.0ns_11.5ns.xvg  51.1640463428  3.49330042033
g_rad_dmap_37pc_w1000_11.5ns_12.0ns.xvg  53.4415814399  3.41207826017
g_rad_dmap_37pc_w1000_12.0ns_12.5ns.xvg  55.9770730495  3.3583789671
g_rad_dmap_37pc_w1000_12.5ns_13.0ns.xvg  52.2530126896  3.46203515969
g_rad_dmap_37pc_w1000_13.0ns_13.5ns.xvg  53.6958941685  3.41763356588
g_rad_dmap_37pc_w1000_13.5ns_14.0ns.xvg  52.7493228289  3.43887127934
g_rad_dmap_37pc_w1000_14.0ns_14.5ns.xvg  54.1196514639  3.40773581006
g_rad_dmap_37pc_w1000_14.5ns_15.0ns.xvg  55.1448993883  3.38256639699
g_rad_dmap_37pc_w1000_15.0ns_15.5ns.xvg  57.7449691814  3.29361753836
g_rad_dmap_37pc_w1000_15.5ns_16.0ns.xvg  53.5875409544  3.40304479325
g_rad_dmap_37pc_w1000_16.0ns_16.5ns.xvg  54.3992321441  3.37657859169
g_rad_dmap_37pc_w1000_16.5ns_17.0ns.xvg  53.2988963976  3.42418833444
g_rad_dmap_37pc_w1000_17.0ns_17.5ns.xvg  53.9925939779  3.41463412861
g_rad_dmap_37pc_w1000_17.5ns_18.0ns.xvg  52.517982231  3.44546396428
g_rad_dmap_37pc_w1000_18.0ns_18.5ns.xvg  51.5925455212  3.48048116035
g_rad_dmap_37pc_w1000_18.5ns_19.0ns.xvg  57.182529474  3.32432435278
g_rad_dmap_37pc_w1000_19.0ns_19.5ns.xvg  55.9797591422  3.35583132839
g_rad_dmap_37pc_w1000_19.5ns_20.0ns.xvg  55.3370729507  3.36142704208
g_rad_dmap_37pc_w1000_20.0ns_20.5ns.xvg  52.3340883695  3.45601702247
g_rad_dmap_37pc_w1000_20.5ns_21.0ns.xvg  54.0107420588  3.41988830085
g_rad_dmap_37pc_w1000_21.0ns_21.5ns.xvg  49.749937558  3.54180377697
g_rad_dmap_37pc_w1000_21.5ns_22.0ns.xvg  51.2538391148  3.48954789761
g_rad_dmap_37pc_w1000_22.0ns_22.5ns.xvg  52.8890045784  3.4438051256
g_rad_dmap_37pc_w1000_22.5ns_23.0ns.xvg  51.3283324983  3.48770825885
g_rad_dmap_37pc_w1000_23.0ns_23.5ns.xvg  51.7601683011  3.47191530499
g_rad_dmap_37pc_w1000_23.5ns_24.0ns.xvg  55.743410075  3.34116218945
g_rad_dmap_37pc_w1000_24.0ns_24.5ns.xvg  60.4466157128  3.20423157592
g_rad_dmap_37pc_w1000_24.5ns_25.0ns.xvg  59.7113623607  3.23374934049
g_rad_dmap_37pc_w1000_25.0ns_25.5ns.xvg  57.3048143838  3.30389678104
g_rad_dmap_37pc_w1000_25.5ns_26.0ns.xvg  58.9967498215  3.25565181415
